F11 EXCHANGE RATES ,,,,,,,,,,,,,,,
Title,A$1=JPY,A$1=USD,A$1=EUR,A$1=KRW,A$1=NZD,A$1=CNY,A$1=GBP,A$1=TWD,A$1=SGD,A$1=IDR,A$1=HKD,A$1=MYR,A$1=SDR,Trade-weighted Index May 1970 = 100,
2007/04/30,98.84,0.8268,0.6064,769.75,1.1188,6.3706,0.4144,27.54,1.2566,7510,6.4669,2.831,0.5419,67,
2007/05/31,100.21,0.8244,0.6137,764.88,1.1276,6.3044,0.4173,27.19,1.2608,7279,6.4372,2.8058,0.5453,67,
2007/06/30,104.7,0.8487,0.6311,784.84,1.1025,6.4642,0.4236,27.86,1.3005,7668,6.6337,2.9293,0.5605,68.9,
2007/07/31,101.87,0.8572,0.6258,788.15,1.1176,6.4888,0.4229,28.14,1.2955,7874,6.7072,2.9615,0.56,68.8,
2007/08/31,95.42,0.8214,0.601,770.8,1.1656,6.1978,0.4076,27.14,1.25,7729,6.4039,2.8761,0.5366,66.2,
2007/09/30,101.64,0.8827,0.6232,809.04,1.1662,6.6314,0.4367,28.9,1.3158,8071,6.8487,3.0188,0.5679,70,
2007/10/31,105.74,0.9216,0.6384,830.07,1.2049,6.8806,0.4455,29.87,1.3358,8385,7.1428,3.0789,0.5874,72.2,
2007/11/30,97.83,0.8865,0.6014,819.52,1.1474,6.5449,0.4297,28.6,1.2817,8309,6.9045,2.9771,0.5576,68.9,
2007/12/31,98.77,0.8816,0.598,825.18,1.1354,6.4389,0.4412,28.61,1.2707,8282,6.8774,2.9141,0.5585,68.7,
2008/01/31,94.61,0.8884,0.5987,839.98,1.1375,6.381,0.4474,28.58,1.2595,8259,6.9313,2.8749,0.5582,68.3,
2008/02/29,99.27,0.9466,0.6237,887.67,1.161,6.7271,0.4762,29.09,1.3182,8581,7.363,3.0147,0.5907,71.8,
2008/03/31,91.58,0.918,0.5813,910.61,1.1557,6.4393,0.4608,27.93,1.2665,8464,7.1461,2.9266,0.5577,68.9,
2008/04/30,96.96,0.9337,0.5991,936.27,1.2035,6.5345,0.4753,28.43,1.2715,8623,7.2773,2.9484,0.5744,70.7,
2008/05/31,100.73,0.9559,0.616,984.39,1.223,6.6351,0.4833,29.07,1.3041,8899,7.4599,3.0976,0.5888,72.8,
2008/06/30,101.93,0.9626,0.6096,1005.27,1.2609,6.6002,0.4829,29.23,1.3106,8880,7.5091,3.1434,0.5906,73.4,
2008/07/31,101.87,0.9434,0.6051,953.54,1.2872,6.4458,0.4768,28.9,1.2911,8594,7.3611,3.0783,0.5822,72.2,
2008/08/31,94.18,0.8639,0.5857,940.48,1.227,5.9067,0.4717,27.24,1.2233,7907,6.745,2.9299,0.5496,67.7,
2008/09/30,83.41,0.7996,0.5565,964.2,1.1925,5.4733,0.4435,25.8,1.1438,7540,6.2095,2.7626,0.5137,63.4,
2008/10/31,65.26,0.668,0.5223,847.56,1.1429,4.5625,0.4102,21.91,0.9895,7265,5.1784,2.3798,0.4443,54.7,
2008/11/30,62.58,0.6572,0.5091,960.04,1.1889,4.487,0.4269,21.9,0.9903,8001,5.0937,2.3774,0.4399,54.6,
2008/12/31,62.57,0.6928,0.4919,872.62,1.1955,4.7315,0.4796,22.72,0.9967,7586,5.3693,2.4023,0.4476,55.6,
2009/01/31,57.53,0.6438,0.4995,889.28,1.2626,4.4034,0.453,21.69,0.9708,7310,4.9933,2.3238,0.4279,53.2,
2009/02/28,62.99,0.6454,0.5069,982.14,1.2747,4.413,0.4513,22.54,0.9946,7738,5.0047,2.3815,0.4382,54.8,
2009/03/31,67.48,0.6873,0.519,955.35,1.2094,4.6974,0.4804,23.34,1.0441,7983,5.3268,2.509,0.4612,57.4,
2009/04/30,70.72,0.7265,0.546,939.55,1.2836,4.9584,0.4896,24.09,1.0757,7761,5.6304,2.59,0.4849,59.7,
2009/05/31,76.38,0.7912,0.5648,991.18,1.2569,5.4026,0.4937,25.79,1.1461,8161,6.1333,2.77,0.5154,63.3,
2009/06/30,77.76,0.8114,0.5751,1031.94,1.2428,5.5442,0.4872,26.66,1.1749,8295,6.2884,2.8569,0.5234,64.7,
2009/07/31,78.95,0.8281,0.5862,1016.78,1.2625,5.6582,0.5007,27.17,1.1926,8211,6.4179,2.912,0.5339,65.7,
2009/08/31,77.88,0.8393,0.5877,1048.12,1.2296,5.7336,0.5168,27.61,1.2109,8460,6.5054,2.9556,0.5366,66.3,
2009/09/30,78.82,0.8801,0.6015,1037.9,1.2193,6.0083,0.5487,28.3,1.2445,8511,6.8209,3.0579,0.5579,68.2,
2009/10/31,83.49,0.9161,0.6169,1083.7,1.251,6.2547,0.5533,29.76,1.2794,8740,7.1,3.1244,0.5771,70.7,
2009/11/30,79.24,0.9178,0.6092,1064.92,1.2738,6.2669,0.5539,29.54,1.269,8678,7.1131,3.1072,0.57,69.9,
2009/12/31,82.82,0.8969,0.6241,1045.86,1.2354,6.1228,0.5581,28.84,1.2589,8429,6.9553,3.0714,0.5742,69.7,
